Numero,Tempo_Sequencial,Tempo_5_Threads,Tempo_10_Threads
2029407231,20695516,14781295,9794429
721540946,20716271,15878548,9890521
722783285,21080561,7918275,11088574
874811514,21166453,7340376,10150872
2018495426,20808544,11673612,11463087
183176149,20701158,16904934,10190703
920013970,20696832,15320386,13598814
1691836362,20582683,12655888,16510066
1442002401,21362321,8716531,11394409
585925089,20723563,11755497,11472701
819119840,21454061,8340387,12393715
55219316,21097590,13633425,13421099
406435319,21785267,17224920,12183130
1254082013,21615880,9733876,10993393
1217865274,21595460,7892897,10318549
962109779,21232507,11735530,10202755
191412793,21494661,7486812,10518845
1806525796,21402264,11958824,11896332
73716287,20947215,14132223,10239237
825782245,21020117,8921259,10470936
6290019,21086421,12616004,11998022
194195345,21011751,7724103,9978964
477218578,21116402,12134150,11010401
414355231,20587230,18551081,10337151
1059749307,20679805,15748373,11164081
832810636,20560747,15979118,10827483
1916079224,21055268,9021074,9821842
1082874156,20980670,8519824,10515952
1001698395,20768899,11569071,10999126
1714758553,20831529,12752111,10143850
661660776,20943625,8267208,10647326
883621978,21112617,8561532,11280014
288815852,21206669,9465345,10576923
1384444062,21283676,8842120,11889099
1758433493,21689756,9151938,10355272
159827630,20773330,16681917,11539001
1567620211,20698897,14270267,11016127
530963815,20985640,9019538,10733843
1851663992,20879632,13164407,10503757
862138964,20653577,17347056,11064442
1116888904,20578654,16845518,10078060
523300184,20940170,8230615,10623300
917358280,20602933,14061651,10768809
1523324223,20452318,16072115,10228392
1777382197,21017158,7733441,10266516
2135223555,20801430,15629832,10983232
337950354,20536829,14994670,10460131
1968794990,21035206,8130626,10080652
1794265703,21116581,7852452,12173365
411666641,20911675,9830076,10612809
647093587,20977529,7445298,9958832
1800555722,20913394,11887364,11747317
605861986,20711700,15734424,10455065
1124312165,20732854,18250868,13104834
67427305,20582298,16970031,11038916
1665611293,21137278,8001586,9316385
1957122802,20778645,14320668,9436256
1983506529,20637085,16735360,11756363
601001802,20345961,15962461,10436758
811337549,20734240,10697884,11909780
1550781435,20534143,17353455,11044403
1262662578,20865953,17964478,14670777
1694959528,21941903,19712403,15457847
1839597287,22482755,9112861,11727240
499622992,21997615,9402457,12781382
1305909373,21656926,8462788,11973975
1999424917,21703573,9216193,10239082
2067243203,21391414,14441001,9455193
1836873188,20980218,16855145,10659869
1703605261,20557768,15241460,11974272
781898520,20959044,8748712,9351580
806278444,20745568,15144189,9468269
79421797,20510063,16908611,11123603
1699256800,21028910,7270709,9652971
182119019,20516327,16078920,11347954
1856803994,21003295,7835473,11955639
1686996707,21223610,14876604,10249298
520069373,20707265,18267992,11639872
1678115337,20737764,14824778,9329997
1333778762,20606006,17248217,13263071
931736014,22092627,15360728,12301173
177725276,21281858,8724123,9176520
986850836,20823245,18401620,10556046
1537598000,20988528,14583553,10459330
1302037442,20911892,16636908,10966546
1054278141,21165588,17488043,10665725
1055725646,20717399,16552285,12843212
1111676596,21089126,17951647,10150869
890301023,22242180,17105254,10239657
1656727448,20505792,17473963,12383848
1923014145,20614317,16095404,11975314
293598810,20338013,15234336,13685676
771906378,21965325,16847379,10295826
1470490025,21115623,8028527,10668765
2133196097,21678019,14749149,10552066
1271529371,22349543,17739661,11239445
628915750,20664771,17371522,11019537
1985137366,20431662,16568537,10543085
1191288926,20109433,15494230,11608599
318305290,20548964,7791253,9801580
1541258979,20427868,19367154,11651062
1973187446,20560880,14320782,10227322
1124583734,21020979,8241617,10865269
1620680776,22824893,15423055,9875316
1524960599,20895690,18271416,12148337
1306702753,21030666,12508257,10270513
1330001122,21603556,7943897,10912722
1064473658,20970990,14584434,11450366
1826772126,21537037,15962322,9773979
860632811,20808114,18230831,10193585
250768773,20870911,16746273,13063581
611024492,20825068,16710786,9365540
1038358088,21159795,17916839,9878141
1237619609,22766067,7441565,10534817
1138845,21184043,7793088,10415518
192911882,23022806,9718968,11215449
144414103,21420854,13794554,11368120
1056864491,21226857,17409104,10929486
1304588478,20785749,15052499,10450647
1034715126,21192313,8366815,11916377
566108291,22698561,12117134,11170314
1080118975,21239849,15556954,11225980
1328313936,22089704,16952339,11472870
1338014669,20747870,16528480,10975390
403125353,20885678,18058183,10862752
1314026385,20448794,18447416,11206764
462060392,20810599,16682553,12932684
1032041103,20335258,17151049,8902915
1151680103,21841929,19550148,9887570
1653349319,20134369,17870853,11482349
1350346394,20120930,16684084,14353283
545455434,20099203,16456242,9741752
1479053117,20481662,8287994,11598350
327446480,20400422,14642210,10533980
18652562,20110149,17343153,10678315
856530068,20652894,7876977,10947107
1634149234,21192134,8864195,9700045
1348653684,20989674,12884482,11514904
1921003727,22623378,13548878,10745328
1313437712,21311457,17515571,10772286
61802848,22236185,15744813,9549151
24288852,20863951,21879819,12250241
1924462205,22798666,15045924,10738766
1100160936,23072503,13596377,9438776
1261908461,21036127,18459097,10480639
1925601050,22270528,17757138,11265759
1293072818,20814210,16736054,9971878
1406322564,22641407,19595718,11736279
834981893,20901511,15483039,10759241
450177648,20638748,18588062,11181482
293554042,23981941,25357410,29008682
1401090184,26426495,16317387,11874649
1530296623,21919603,16816885,11439783
1621867978,21505643,17479668,12160461
591621205,21087186,16240999,11922278
1933421976,20924746,17148332,10826360
788410715,22748965,18302635,10714855
1053681598,21836258,16914747,10168692
817979432,20910528,16512160,9238550
1940090818,20719381,17068331,10577804
559547269,20852824,13868802,15606268
20842178,21331580,22822280,15954509
338062604,21235390,11184865,12175704
2038600386,22646514,8135378,11968968
348288658,21809566,8903646,10312528
356715166,23829244,10702960,11410752
747646807,23660172,16067187,11968457
1982437892,22884211,14795425,14339228
1705368851,23877483,12215120,10220477
521166886,24217272,9581743,12687921
1148391957,24452863,8632798,10906696
1767171699,22517878,13853854,10424260
545455738,23405202,11350264,10948709
925370514,22862522,7986253,12042426
719848987,23247709,11343259,11071904
1807364199,22678591,12368285,9803541
703487916,21887305,8147613,11596199
2012921805,22690878,11984731,10167238
1066203116,22305319,14763577,10216339
1538469809,22504213,17408237,11426394
315615805,22097470,14838558,10631370
1359757158,20972461,16571593,11854216
792076345,23130963,9058070,11299600
1845912428,22010437,13195272,12535053
834141489,22006893,11679535,9771958
1383697550,21589150,17136703,10975953
1631850757,21802386,13736700,11175411
1622552204,22914728,7874006,10580278
289895500,21406475,13214983,11077816
302346541,23509946,15371163,13848102
1415159375,22582428,12566605,10906355
849442769,22116935,15921996,10568329
323188719,21460789,17865677,11184157
1753221979,20902594,16374081,11848437
740559508,21012464,17130635,10493305
671477377,20525395,15743632,9634907
2109937146,21317008,7070098,10988185
1488206315,21364888,7547580,9633298
506431622,21411779,14743717,10256333
1667822349,22507684,13380060,12667519
2009373201,20857298,15572513,10628927
1654823579,21043537,19262476,11058588
1287510400,23822616,14480674,10910127
407345291,20690391,16770870,10741826
432710445,23587923,17518967,11605435
2007359387,23336027,15636488,11589454
67225842,23335750,15806155,10610551
1136198361,23207453,15517685,11163814
1872797544,21070788,19605307,10740605
1133428958,20923917,16241579,9899282
527184522,24143626,14356656,10776760
40929701,23694571,7914911,12703579
345702469,21328920,9514873,10581866
1319260867,22256348,9818867,11438500
1886842129,21515335,8163529,10237599
1179843958,21337701,13503877,11628858
555474769,21186534,8277780,10501911
1371209238,21111697,12168040,9061956
654912514,21012914,15455344,11277102
845370270,21198656,8453073,10339630
1673555779,20871675,13807637,9579183
2070071889,21888609,15779082,9854703
1694813039,21113184,10311442,10666759
1996744498,22058876,12331015,11044700
1675810221,21498827,9294132,9729719
287888899,21393329,11593889,12767808
520738228,21118359,14869069,11575312
1638263719,21008701,17141982,11346097
1776095214,20922887,14667580,11340142
1027169850,21212850,7481082,9956617
1158602420,20947358,15361714,9997279
1637984767,21010497,15849116,10810755
534509781,22474928,8932033,10978021
298629172,22568246,12364044,11223620
2045330058,20960271,17090185,10064064
967220226,20992219,15811253,10686466
158504911,20899462,18506380,10130022
2112555901,21783454,17090533,11494240
2103418587,20635511,18533929,11438521
2031302455,20684495,15316008,10275859
1098501211,21293527,10443611,11070291
483119461,22838371,11160819,10818113
2072232156,22896077,7991959,12461157
1444203680,21343585,9038482,12012017
1802380328,21310876,18023804,10517528
1811590637,22887907,18844577,12644808
476563990,24212404,21479831,14145350
210371449,22789143,15241004,13281016
1035316228,23630496,10691999,11866820
1131476505,23522698,10297902,12437761
1055741719,23445527,10311952,11889082
561388359,26016375,12386147,11046650
1054064746,24440521,13625188,12042252
603071111,24820013,10185618,12497607
410649210,22606679,12655151,11506817
582391319,22240669,14211161,11030765
890960010,21827078,16059236,11562721
931387438,21225464,16887119,11216146
73171390,20878841,17298535,10366719
519571577,21229316,7272149,10522062
1958557288,20969409,12510609,10954539
1231773810,21607343,8081550,12452076
10072696,21129534,11591782,10677708
345583421,20826150,15678033,9329547
1530402982,24219314,8420619,9911146
2055402755,21028818,13422909,11075841
1312803647,20934043,15724087,11421853
1688907893,20904326,15061531,11230824
2020475008,21312403,8526671,11619593
1268738586,21377386,8401300,10307536
1572726700,21339740,8194909,12418010
971492571,21280466,8678719,9594643
1751858047,21338696,8740665,14045993
1497475208,22163841,14372376,13325753
268212604,22978448,13474331,13349181
1406754727,23164285,19987532,15244815
1161582198,24532391,7800317,13153469
744776594,23088662,9258587,11626036
1617126176,22545444,12733859,12732638
49414778,22385556,14049120,10697008
1876253099,21863995,16371303,11161503
525384248,21606648,17999710,13961851
610803137,21451243,14290840,11343432
782834198,21064399,18454362,11927987
1128455359,21181931,16198188,9413169
1021452347,21009708,17883797,11577255
1365225517,20927404,17653447,13559148
2019415369,21067853,15251818,11784937
1952839785,21629150,8744071,11349344
1438396908,21452950,11309733,11677126
391503298,21243060,14666986,11635158
1763913425,21203187,18506425,15314238
522687070,22309695,18969654,17240676
401575995,23964390,13979376,12114901
2109496846,25788938,15426490,12740987
2053090053,24893339,24273918,17518768
309495102,26939671,22598803,12145646
1274816845,23936641,21630277,16014020
1594514298,24196781,11682609,13407469
182486462,24116746,16618493,13387512
396071783,25236636,14953643,13391168
1019757351,24432232,14031212,11904774
1153979033,23634594,11838661,13167419
446182,23864310,9845191,13092260
369748911,23831909,11559885,14456543
1422191637,23742467,13246128,13216620
1407200909,23586389,12943796,13649696
1531331109,23530770,11558593,12482235
19484584,24646821,9507611,13510137
876843438,23505732,8744583,10537643
1580745887,22878070,9037399,10187562
1895737683,22764110,9438119,11287586
1402227686,22411852,12249901,11035093
44065377,22227437,8105328,11387180
531088233,22315189,8249153,11341838
383199397,21960256,9659327,10976856
1065517724,22313908,9163186,10844644
1896313751,22057368,12247058,11001230
255131118,21766896,9452831,11950915
870873862,21724181,9291914,11360468
1187227011,21488062,7105963,10455818
646634417,21372661,11323740,9600028
487303639,20973095,16140894,11056697
1709914081,21064679,16767748,10954008
1048210412,21365777,8278950,12834834
449316838,21293742,7844795,10920413
1615520486,21333205,8100559,9754176
1357705514,21064543,15180594,10794964
1724133683,20957738,17193003,9304287
1062551137,21104487,17450278,12337180
1540191976,21022362,17672145,12488137
2120205467,20693149,15341607,9543753
2082308488,20919288,8227167,10608814
546687361,20752035,15472969,10295159
2120651649,20768028,16760217,12109064
304573751,20425398,16287491,10401182
1968878999,20558306,17650900,11187764
1380368911,20960859,8618188,11082632
1835904861,20698561,13631999,10759247
1988363583,21327491,8838141,11719950
109728701,21165862,13511144,11590936
1269167100,20975368,13901637,10998314
1736617618,21582634,7856949,10694669
1511956387,21218353,12065936,11100841
1313232477,21117999,20109388,32246362
120222204,22978162,11631994,17860877
1895155784,22759201,9629484,10638437
231266554,22234683,7211413,10612916
2016535955,21979699,10154756,12219513
2803254,22333238,12189688,9828776
1102140416,21139831,18047647,8937673
1056279318,20871511,17601692,14225158
649437671,21177671,15634998,11010932
1589444055,20929044,19372839,11604524
618709751,21014815,14462764,10416619
1697648083,21460385,8039418,10324909
2038760893,21420817,8349708,8998930
86746590,21340045,11750798,10478788
907869949,21564225,15342771,10831737
1615410929,21046505,14780155,10201278
1149297727,21751992,7749608,9479585
300578277,21669417,8956090,9923177
1588132748,21461038,10782869,10353103
1084122567,21460355,14345439,11599319
847265639,21060925,19163265,10044778
1561300749,21111760,16034307,9803757
1388696318,22069234,7443612,9518175
668660990,21498940,7523782,9714688
794186012,21376750,9761459,9896621
1077117531,21643305,8373621,9778850
509540925,21836432,11401762,9609491
903914713,21169021,17680497,9577174
198800984,21024489,17969212,12478439
98674895,21017199,16050653,12467358
268387452,21557114,7318925,10332645
1512033461,21203112,14019383,9816774
218897099,21154447,15189397,9743150
16059588,20766581,16623652,11679985
1743300015,21158673,7796610,12661581
87949406,21628815,15188412,13901666
18862843,22689258,13378031,13886259
697956783,23235624,14754781,11390188
1144228724,22660619,14320664,11834653
668300514,22296784,12728196,9465424
139917191,22149829,8381059,11324290
1762938476,22008868,10475632,12269330
218464950,21877837,7805345,10759024
31194436,21496752,10386548,9549953
1849685066,21231964,15549643,10593037
1126334899,21018140,18418638,10395346
1646605365,21096134,17610069,10210024
851499145,20862402,16342912,10313265
1426913177,20893734,8099116,10471630
1087254465,21660019,7567524,10720136
1935621712,21300552,12289069,10748184
126695168,21014683,15369854,10084591
501071567,20715990,16475476,10149073
1176834382,21267359,8672586,11518439
795356158,21566235,7237133,12401027
1295257579,21631651,9637704,11388529
106468266,21541467,8036941,10231425
1304897083,21649850,8621921,11252071
51688645,21311091,13748655,9207741
305269250,21367369,17661524,10466253
1403571978,20993889,14906815,11847387
320076097,22258366,7719118,10657378
1817302711,21614013,7122381,10064100
1622469078,21552315,10114847,10699837
336135686,21379975,15775505,10948580
1413119079,21065674,14977430,10996179
1710418484,21520262,7479380,10168954
354998529,21602958,8582295,9734644
2111075862,21532830,9495612,11946937
707163561,21662021,7304252,11104187
1023299043,21563223,9042284,9816746
103509405,21891018,8241118,12489043
322618389,21585865,11538027,10504810
1241763993,21322608,14051786,9958005
134703842,21168009,17071058,10055955
24819807,21013458,17941219,10523262
220615245,20832775,18517707,10664196
1781309207,20781375,16144205,10236200
876318952,21069939,8254693,11785901
1647528422,21307865,16988571,12550077
721080025,20827295,14422771,11227064
664457016,20692257,19457684,10833402
1774223590,20505473,16726498,10509781
1222151592,20398198,15521173,10650901
1841291398,21729028,7759347,12134542
422096100,21099755,7480371,9342532
369925523,22240945,11604200,10561559
1947759664,22118127,14125404,11208219
1726993183,23202577,9049303,11766533
421614168,21454994,11307085,12965502
105545266,21457802,13388458,11125303
983081513,22759799,16830123,12921310
741690266,21419756,12380599,10039487
1922847978,21623621,17649944,11015080
458066943,22646588,15627205,9878833
1077825952,21105553,16378620,10046224
1188483409,21496999,7772330,10224443
21001780,21634634,14213465,10957122
1432824481,20932195,16245548,11397427
1152075623,22048242,7882247,11244039
728165341,21093351,12025620,10915854
308639876,21983340,15980077,10638273
1255585029,21016835,18964855,11444749
1050783730,20889806,18702874,13146270
1550403870,22460597,16807643,11705847
1390288871,21554826,17696339,11239056
1075603537,22813576,15216337,10690486
1771019115,21730973,14983607,12443692
1024114430,21510517,15304775,10864042
1951922489,21426395,17042552,11653950
1271063889,22915966,16429673,13017480
1745194455,22703441,12051140,11052086
468895857,22201706,11223649,11851015
897803831,22947062,9736486,12606193
819862399,22604882,13939960,11485722
162703607,21844686,12477402,10738622
1319899931,23745149,7739369,10919241
1189787923,22364243,13096276,11834048
2110463272,23770780,11462812,11308935
899409466,21749507,15749975,10936892
1611402091,21782072,13356483,10712982
68524890,21296209,18597337,11622887
1882490979,21476205,16457143,10441793
205608709,21249232,16784951,11635079
1991372868,22885383,16515901,10604581
193074275,21774547,19139636,19837945
1283434661,26069478,25545792,17569359
1032372629,33835303,10931975,14485364
214076055,24379929,14298586,13593846
568775494,24048658,21098224,18018951
36964605,25115568,21068093,16694120
942241396,24767437,10055431,10261314
877415371,24741778,11587397,13988322
1292549634,23926479,13445234,13458319
1993025126,25309941,19290418,12767112
280335593,24883131,11990527,12478290
535354857,23736491,11911009,11843736
921145015,24001725,15678152,11654522
2051354708,23429434,15796777,11553880
1559469287,22913356,11574366,10761652
725583856,22892344,18098418,11993015
1174934949,23060397,17242021,13895052
1157180095,24227664,18338129,17965732
1194479713,24308127,21796739,13147662
2072738780,25019391,16351181,13030903
1977042494,25658303,12065399,10376526
1357183320,23845457,9138838,11173187
1245155063,23685579,9190873,12451396
1019346769,23200002,9962646,11484825
1320162944,23221260,8490478,10943438
2144564529,23655546,8933607,11257941
483265213,22785748,14467500,11469016
1388687835,22384767,15229347,12188530
1879571860,22393428,13325730,10341989
688873922,22111560,21162456,14648996
1232577055,22259984,13182244,11488390
2072646135,21931289,14570795,11268582
1972308584,21939262,16355134,11570581
117466037,22031178,21806824,13796303
139238542,23912031,8843801,10539943
393600430,22436071,14133427,11510663
154430642,22100528,17513960,10302393
1081479938,22145830,14424908,10909937
1271015801,22633817,15800694,12232598
1446980276,21540951,14959625,12057460
927021416,21853372,7134394,11318109
1551351394,21503401,13819688,10927686
1982335133,21382244,13425430,11553553
1848166431,21604021,8275824,12066754
1455222454,21619632,10795827,11540402
1394320772,21313615,13520967,11313329
426266639,21514685,7759512,11842240
482673755,21412531,9951973,10657395
404017219,21713185,7997873,9217271
1620746352,21443700,12303564,10353974
407928887,21407748,7138122,11368524
233576066,21373341,13915382,12090034
830446025,21298787,14565940,11954723
1653083950,21046704,13927911,10156601
1252922835,21680821,8554900,10561503
3125321,21638172,7714909,9638565
1650164831,22209121,8775204,10575541
1736188048,21550367,13793811,10458531
1391813156,21806770,7223840,10703190
1382253044,21510112,13411772,11329363
277578323,22100411,18307993,10936462
476906564,22144386,17080541,11328909
1307415531,21927346,19586845,12564040
102403259,22293085,12030766,9640244
594372601,21797073,16501841,10398522
1446654074,22614867,17409023,11318231
496003689,21786712,15584313,10883610
748803243,21597836,15944004,11113519
380650364,21908866,11204288,11134691
1767019491,22274792,9609029,11617621
48299871,21655763,15613176,34336816
1307671781,34687670,13726051,22182701
1170887237,23278895,9229678,11737458
2030635004,23977460,14559889,12520763
1008354564,23648119,9201867,11481515
478626044,22630087,15805144,13137686
1277472128,22727826,13333558,9746621
1434621204,22206946,17014662,13150677
961299799,21951592,14085774,11757591
1681489348,21861397,14477872,13288765
907883908,21433677,21729230,12968304
1369228687,23534052,11110037,11307375
1915065414,22477315,12001315,13060299
1738329933,23305036,9421945,13726680
874828989,28478570,8366366,12358156
1020504601,23398108,8774371,12840011
1741455255,22898405,15508211,13436061
377510173,22960382,9996009,13563331
609209002,23737506,14183307,12963873
985784763,23347862,9432502,12884104
1759763217,22748839,12341862,15599464
886787325,23518686,14516597,12029908
1462691327,23313527,13612858,12218508
919695100,23064315,15291382,18601400
989190584,25346901,22885340,16781217
2057063928,25054100,19616446,11614079
218865526,23755968,18563274,14552390
1485194273,24532949,15292404,10876595
658383523,23782592,14515743,11247211
599515891,24308080,12836182,11279754
1104730116,23669030,10641433,12509962
706683394,23285296,16161602,14548481
1907187672,23456199,11131587,11236582
128133706,23003405,16513200,11808561
589834750,23469141,16053030,11844896
768058588,23010852,13684088,13604866
606759750,23675585,16363858,14681725
1867306879,25472397,13298418,12028042
55196144,23911567,20084093,14129066
1568059549,25805232,14423930,11773284
1401312579,23850692,14805899,14697207
963080053,24703856,11393572,10485017
789804588,23949919,17361568,14637990
1168894345,24777215,19045089,11950054
553926338,23835188,8526538,12789938
1664633578,23889394,12091302,12727547
41915298,26578526,17832625,14730206
147897945,26433577,25132155,18548571
2042143751,28300316,25283592,24394312
651124300,27282543,26825588,12610654
1133682709,25761970,10667464,12748846
1654423320,25065120,23411126,20817779
1537911625,25130801,24559032,16529741
448890388,26965452,16157287,11955424
426634772,24923467,9808316,13742369
379618561,26225095,21243412,14688879
358470669,26274197,11572513,13962310
645500299,24774593,13042625,11623350
1864812835,23877979,9742386,10457024
1016854192,23197147,14134630,13856525
1245016190,22909786,14746922,11596356
822059303,22403653,17105056,14488071
1723537587,24642163,29238113,16130329
1004720214,25744993,20004151,17979877
950193009,25873909,22066868,20183844
165888689,26739642,15496122,11389356
1772778802,25165026,22795389,16915786
1556952759,24932241,23141445,16861438
2033195568,24635361,10253123,12364995
1827974947,24647194,10395145,12379618
977528661,23709567,11232600,11542178
1287024499,23171201,13885174,11374166
643571352,22760065,23551633,12902698
1767333249,23478014,11583744,12178894
308435196,23296969,11115783,12848214
1197497690,23120309,14230817,13968012
1284483179,23055287,10096212,11308206
350350495,22761772,14966964,12932697
1345395636,22325387,12313770,11433532
1179143282,22543497,7866956,9906192
1001474795,22177180,12996815,10622156
331594697,22794148,13375782,11209618
686082954,23733079,17180163,11157749
391902773,21719335,14388118,11178028
780485085,23130836,14691435,10820245
1112717727,21889434,8303184,10770140
771521334,21822715,12168168,9923455
1138955754,21513646,15483982,10669546
1758218026,21214389,16037092,11668601
488850521,21600562,8042244,10246598
8326299,21425866,13803172,10100349
855750568,21789873,7360674,10196928
1310909825,21490765,10352234,9134523
1731863886,21707057,7778424,10559546
1860470782,21833718,8700758,10524538
113619186,21763571,8929041,11724478
1897752575,21707185,7354041,10198831
1485765936,21854664,8772242,10301404
1670571946,21989813,7545578,12372240
1783464496,21632953,7791471,9029469
1166257235,21923638,7661213,13326411
500616959,21709918,10712105,11443411
923005347,21722526,8583198,12333860
1809828587,21643734,7717057,11517978
120466560,21637277,7718277,9471412
1231440544,21580577,11629588,8831041
859842630,21497714,15433453,11002225
1404949740,21259956,16268895,10212651
1581791039,21763275,7672374,12313796
57754618,21719023,8423907,11290632
436609374,21886450,8377565,10942044
435782186,21615910,12878904,11193342
389349315,21972842,16872222,11145125
1122692329,21474266,16622319,10048111
827684959,21335914,18211992,11043751
1169834400,21385780,16133752,11512085
87926408,22996239,8127062,9995033
1599206294,23092968,14636554,10555017
161306507,22183833,13590478,10053009
1846144434,21965851,15959830,9910414
2088056815,22670714,17442619,11250183
169632806,22972234,15785848,11287314
554411354,21451500,16424812,11839792
1251482992,23305308,15023372,11078195
1901496692,21481101,16219517,10981347
267398488,21276769,18172540,10888607
1365102179,22622910,15351884,11039885
1651765619,22259192,16946173,10797570
1753164424,21312805,16803132,10269570
888190477,21892187,18293193,10260059
1287746467,22426443,17569156,10769587
771938012,23279805,17936531,10400673
1388807436,21338860,16921209,11679105
63268167,21856869,16485098,10677168
434282951,22677138,15479664,9776104
1509273996,21949134,7720796,10093355
1294708711,21609565,14621660,11494577
1294125581,21597540,14770273,10400953
766740088,21541254,17287998,11851073
729016102,21404000,18450150,10716246
1351880199,21574819,15570946,13181841
1203349463,23662999,14298526,12974090
1164798288,21514313,15070185,9673881
1741229514,22272696,20707870,10896499
178558144,21850449,14745095,11073792
1992483248,22085390,16928510,9994162
763580267,23064019,17049909,11828538
266484552,21540800,17688614,13337569
1444205894,23652666,20072334,13771363
924886774,23492074,15833131,13969389
2112628986,23128644,13255230,11620578
1384779061,23216556,10957780,11924829
1094519580,24192184,9764180,11207232
519556692,23855761,10983347,12259211
488778406,23219793,16221616,11110857
848532624,22846160,15105036,11887907
786955180,21852424,13249722,10045467
1853880585,22486108,7692042,9715903
352814595,21852547,15537884,10218667
392635956,21900100,13171791,11719860
594587414,23406140,18055389,21138561
1640561063,28656983,26213110,13728973
1164573968,24549550,12378551,12446775
1983394850,23901495,10891930,15143489
1703829230,24385475,9693054,12966556
1598856920,24009851,7836783,12043772
1345185198,23182589,9324028,10778426
851054293,23373847,8541189,12293551
745498853,23105814,8559721,10791723
2111925287,22589205,12560727,11187003
1580070395,22595634,7599573,10929890
2097379053,22561667,8601931,10120258
1167791102,25712396,8306171,11881051
597385035,22436294,8678543,10294927
1691124919,21746683,13833210,11763903
1346349246,21696709,14540636,11000462
442384635,22569642,22871250,29293275
307221538,27420645,10976171,11919079
1612833798,23131665,9602270,12369136
1886590529,22541527,9076691,11920764
1232108312,22586836,7972861,11119604
1577979136,22058278,11159461,10624671
1123885943,22108765,8431946,10569394
179144244,22033760,10248727,10411856
2097535828,21990370,8660001,11300811
1612664349,21583816,9062422,9216051
1027676868,21904017,7887605,10684583
737007360,21682895,12511254,10208914
1319061286,21938273,8933173,9944016
1380491464,21723260,9733981,10233478
1129643316,22035919,8711767,9922188
1913648700,23353370,10730587,11227917
873568879,21548603,15516393,11126292
146733637,21559836,14553875,8846163
1749559902,21226532,17241653,12386218
429914461,21113466,15738052,12084220
1745590557,21808932,8871413,10117017
947261452,21491665,13243336,9625075
1280968754,21364158,18264722,9718192
343605762,21169615,16322787,10642607
911703091,21723032,8858806,12168420
713555501,21962187,7422699,10294256
293501167,21742152,7776223,10648816
2079494193,21504925,14195954,9466856
1310940536,21301360,18606959,11281919
1984626087,21290726,18100538,9939585
1278359791,21235876,17715071,11077093
1753325172,21055669,16912242,12177359
144363977,21200894,9018521,9487554
743709941,21613453,12249285,11183693
1492432053,21267701,15573351,9989796
1376472290,20883310,17674412,12425126
174205429,21109393,17401618,11366117
468834348,20675433,17464546,11316084
1555616534,20668722,17345089,9493200
124257609,21129664,10043722,10437178
2081498697,21846013,11867806,9299285
435809755,21332634,16494290,12027794
861264969,21004815,20372527,16337709
1253076335,21864884,14555719,13835680
1816301219,22044280,13414325,12990324
1990908286,22540570,11915717,12494445
1019241387,22569292,9138367,9797978
542386450,22776606,8791976,11223405
2137641923,22566447,7933950,11502743
621317641,22165416,8099194,11195971
972300911,22084983,8412988,12338651
1735748832,21848048,8448124,12746875
1568579094,21764619,13782750,11282286
105786017,21959368,12733698,11478710
2079354594,22104329,9348050,11376309
332798537,22867158,12887915,11485567
819341518,22606123,11650545,10481717
225372114,22232105,15431833,11286095
264809083,21905747,21591516,28920764
2130282054,27060699,23332552,19283318
62514553,33030291,26349776,28769001
1543168874,31030482,34560898,21551587
1736123578,27842176,23349787,16681846
206878530,31314506,11958759,14156296
139395168,25846683,14774088,11873935
1081071984,25714920,8517907,11746950
1583350820,24759657,9818581,11251413
313600597,23765086,12002145,11874386
1549906332,23150818,13695306,10156019
991483707,22435903,15237306,10057700
437858207,22201150,15483192,11093292
1483921382,22587179,7551456,11869935
1427293462,21776729,9638806,9393484
1299123176,21919619,9292133,11584630
589514069,21673990,10981279,10282743
1096111033,21709586,24153776,21730242
1142547814,24431052,25656198,22979706
1608755457,24769336,21829615,29257343
1638497483,28663866,44032272,23652056
1132706089,27463815,20857968,12662035
82589450,25842602,11364701,14854949
463314746,25851351,9221470,13719393
720971273,24960128,12559189,15207241
1651168544,24910579,10621669,15004094
569100763,24796494,9354584,12715281
652842220,24193990,9589269,13474240
1983967082,24519058,9974342,13452245
1388442281,24023380,13257592,12338328
878214334,25208239,23309039,15252167
101292517,24808953,14939452,12975747
1371240687,23959284,12192576,11144906
940728887,23447510,14513868,11709835
1644461391,23124931,15539661,12025426
959880618,22587595,13043168,11590640
1147607417,22246448,15230633,11943221
1783856559,23856628,8055518,11164573
2040952602,21951955,8455608,12516889
583474590,21821107,8555778,10668504
2097457157,22336109,9127700,13372447
1443375286,22362226,8598446,9169218
1574958297,22383517,7948021,10714523
387831716,21840500,13376099,11512190
779813020,21789600,15942354,11914948
854768111,21727219,13831047,11049720
1686954892,21963264,8453779,10954798
1369327090,21851377,11996032,10251005
1950879144,22458546,14870131,10303738
682019059,23192788,16463025,10432572
830598899,21324526,17813210,11242699
1441892979,22179037,18144268,11111132
1814725148,22752256,14073353,10799686
913188349,21116417,18153389,12724485
1905207725,22772840,12824234,10951958
388212774,22379874,9187966,9864562
416873246,21574886,11456920,11925455
326824840,21909781,9761287,12155136
1041054994,22889394,9971884,10199336
253356680,22041859,7982742,12502014
1715267121,22195285,9129055,10946956
1919269328,23162406,10440926,12681347
354649197,23418415,11580192,10142615
939024160,22480718,8070200,10845024
712514567,23500746,8378356,10977660
1999110588,22617545,9365038,10653003
1898904778,22212834,11130506,11218357
1860121984,22081024,15396603,13063499
1635483500,21766724,15357605,9500294
1792373732,21654176,16396093,10185454
